lambda1,lambda2,epochs,train_sec,val_macro_f1_last,val_macro_f1_best,l_intra_last,l_inter_last,grad_var_last,grad_var_min,barren_plateau_any,barren_plateau_ok
0.1,0.0,10,6857.547285050001,0.282175039641103,0.282175039641103,0.19939198875571992,-0.8173168946143597,0.0016406688355345977,0.0007487616458092816,False,True
0.1,0.1,10,6732.391448871,0.282175039641103,0.282175039641103,0.19939198875571992,-0.8173168946143597,0.0016406688355345977,0.0007487616458092816,False,True
0.0,0.0,10,6559.423949935001,0.279026141755363,0.281491624990077,0.20099677408867778,-0.8183686247257902,0.001459298083318572,0.0007284317762241699,False,True
0.0,0.1,10,6559.4767648709985,0.279026141755363,0.281491624990077,0.20099677408867778,-0.8183686247257902,0.001459298083318572,0.0007284317762241699,False,True
